REGION,PSU,PJ,STRATUM,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERMVIT,PERNOTMVIT,NUM_INJ,MONTH,DAY_WEEK,HOUR,MINUTE,HARM_EV,ALCOHOL,MAX_SEV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,INT_HWY,CF1,CF2,CF3,WKDY_IM,HOUR_IM,MINUTE_IM,EVENT1_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,URBANICITY,REGION,PSUSTRAT,PSU_VAR,WEIGHT
3,70,138,5,4,4,0,0,6,0,1,1,4,17,49,12,2,3,1,0,1,1,0,1,3,10,0,10,0,0,28,0,0,4,17,49,12,1,0,1,3,10,3,1,2,2,3,16,70,29.89522138
3,70,138,9,2,2,0,0,2,0,0,1,5,10,21,12,2,0,6,0,2,2,0,1,1,10,0,10,0,0,0,0,0,5,10,21,12,6,0,2,1,10,0,0,2,2,3,16,70,146.5241049
3,70,138,8,2,2,0,0,2,0,1,1,5,12,34,12,2,1,1,0,3,3,0,1,1,10,0,10,0,0,0,0,0,5,12,34,12,1,0,3,1,10,1,1,2,2,3,16,70,130.1761895
3,70,138,10,3,3,0,0,3,0,0,1,5,23,43,12,9,0,1,0,3,2,0,1,3,2,0,2,0,0,0,0,0,5,23,43,12,1,0,3,3,2,0,0,2,2,3,16,70,215.218122
3,70,138,9,2,2,0,0,4,0,0,1,6,22,5,12,2,0,1,0,3,3,0,1,2,10,0,10,0,0,0,0,0,6,22,5,12,1,0,3,2,10,0,0,2,2,3,16,70,146.5241049
3,70,138,10,2,2,0,0,4,0,0,1,7,21,55,12,2,0,2,0,2,2,0,1,3,1,0,1,0,0,0,0,0,7,21,55,12,2,0,2,3,1,0,0,2,2,3,16,70,215.218122
3,48,85,10,3,3,0,0,3,0,0,1,3,15,10,12,2,0,6,0,2,2,0,1,1,10,0,10,0,0,0,0,0,3,15,10,12,6,0,2,1,10,0,0,2,1,3,12,48,540.7936367
3,48,85,7,2,2,0,0,2,0,0,1,6,18,15,12,2,0,7,0,1,1,0,1,2,3,0,3,0,0,0,0,0,6,18,15,12,7,0,1,2,3,0,0,2,1,3,12,48,341.5311841
3,48,91,4,3,3,0,0,6,0,1,1,4,10,10,12,2,3,1,0,1,1,0,1,1,2,0,2,0,0,0,0,0,4,10,10,12,1,0,1,1,2,3,1,2,1,3,12,48,20.89022364
3,48,91,10,2,2,0,0,2,0,0,1,6,19,0,12,2,0,1,0,1,1,0,1,2,4,0,4,0,0,0,0,0,6,19,0,12,1,0,1,2,4,0,0,2,1,3,12,48,540.7936367
3,48,91,5,1,1,0,0,1,0,1,1,5,18,50,42,1,3,0,0,1,1,0,4,2,2,0,2,0,0,0,0,0,5,18,50,42,0,0,1,2,2,3,1,1,1,3,12,48,31.45521034
3,48,85,5,1,1,0,0,1,0,1,1,3,19,55,31,1,3,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,3,19,55,31,0,0,1,2,1,3,1,1,1,3,12,48,31.45521034
3,48,91,8,2,2,0,0,2,0,1,1,7,16,50,12,1,1,1,0,1,1,0,1,1,10,0,10,0,0,0,0,0,7,16,50,12,1,0,1,1,10,1,1,1,1,3,12,48,326.4319611
3,48,85,5,2,2,0,0,4,0,1,1,6,16,40,12,2,4,6,0,8,1,0,1,1,4,0,4,0,0,0,0,0,6,16,40,12,6,0,8,1,4,4,1,2,1,3,12,48,27.37381445
3,48,91,9,2,2,0,0,2,0,0,1,5,15,15,12,2,0,1,0,1,1,0,1,1,2,0,2,0,0,0,0,0,5,15,15,12,1,0,1,1,2,0,0,2,1,3,12,48,427.41721
3,48,85,5,2,2,0,0,3,0,1,1,6,16,5,12,2,3,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,6,16,5,12,6,0,2,1,1,3,1,2,1,3,12,48,31.45521034
3,48,91,10,2,2,0,0,3,0,0,1,6,18,5,12,2,0,6,0,2,3,0,1,2,1,0,1,0,0,0,0,0,6,18,5,12,6,0,2,2,1,0,0,2,1,3,12,48,540.7936367
3,70,46,7,2,2,0,0,4,0,0,1,6,11,0,12,2,0,7,0,1,1,0,1,1,1,0,1,0,1,0,0,0,6,11,0,12,7,0,1,1,1,0,0,2,2,3,16,70,129.8270826
3,70,46,10,1,1,0,0,3,0,0,1,4,21,20,35,1,0,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,4,21,20,35,0,0,1,2,1,0,0,1,2,3,16,70,215.218122
3,70,46,5,2,2,0,0,3,0,2,1,7,0,20,12,2,3,7,0,1,1,1,1,2,1,0,1,0,1,0,0,0,7,0,20,12,7,0,1,2,1,3,2,2,2,3,16,70,29.89522138
3,70,46,9,2,2,0,0,2,0,0,1,4,12,2,12,2,0,6,0,2,3,0,1,1,1,0,1,0,0,0,0,0,4,12,2,12,6,0,2,1,1,0,0,2,2,3,16,70,146.5241049
3,70,46,9,2,2,0,0,5,0,0,1,7,1,30,12,2,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,0,7,1,30,12,1,0,1,2,1,0,0,2,2,3,16,70,146.5241049
3,70,137,10,2,2,0,0,2,0,0,1,1,15,55,12,2,0,6,0,8,1,0,1,1,1,0,1,0,0,0,0,0,1,15,55,12,6,0,8,1,1,0,0,2,2,3,16,70,215.218122
3,70,137,9,2,2,0,0,2,0,0,1,1,18,51,12,9,0,1,0,3,3,0,1,3,1,0,1,0,0,0,0,0,1,18,51,12,1,0,3,3,1,0,0,2,2,3,16,70,146.5241049
3,70,137,6,2,2,0,0,2,0,1,1,3,15,34,12,2,1,1,0,1,1,0,1,1,10,0,10,0,0,28,0,0,3,15,34,12,1,0,1,1,10,1,1,2,2,3,16,70,51.57365489
3,70,137,8,3,3,0,0,7,0,1,1,6,17,38,12,2,1,1,0,1,1,0,1,3,1,0,1,0,0,28,0,0,6,17,38,12,1,0,1,3,1,1,1,2,2,3,16,70,130.1761895
3,70,137,10,2,2,0,0,3,0,0,1,6,17,52,12,2,0,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,6,17,52,12,1,0,3,1,1,0,0,2,2,3,16,70,215.218122
3,70,138,9,2,2,0,0,3,0,0,1,1,14,3,12,2,0,6,0,8,1,1,1,1,1,0,1,0,0,0,0,0,1,14,3,12,6,0,8,1,1,0,0,2,2,3,16,70,146.5241049
3,70,138,6,2,2,0,0,3,0,2,1,2,12,20,12,2,1,6,0,2,3,0,1,1,1,0,1,0,0,0,0,0,2,12,20,12,6,0,2,1,1,1,2,2,2,3,16,70,51.57365489
3,70,138,9,2,2,0,0,2,0,0,1,2,15,0,12,2,0,7,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,15,0,12,7,0,1,1,1,0,0,2,2,3,16,70,146.5241049
3,70,138,10,1,1,0,0,1,0,0,1,3,12,27,43,2,0,0,0,1,1,0,4,1,2,0,2,0,0,0,0,0,3,12,27,43,0,0,1,1,2,0,0,2,2,3,16,70,215.218122
3,70,138,5,2,2,0,0,2,0,1,1,3,12,53,12,2,3,6,0,7,1,0,1,1,2,0,2,0,0,0,0,0,3,12,53,12,6,0,7,1,2,3,1,2,2,3,16,70,29.89522138
3,70,138,9,2,2,0,0,3,0,0,1,3,13,5,12,2,0,6,0,2,2,0,1,1,98,0,98,0,0,0,0,0,3,13,5,12,6,0,2,1,1,0,0,2,2,3,16,70,146.5241049
3,70,138,8,1,1,0,0,1,0,1,1,3,14,15,46,2,2,0,0,3,2,0,4,1,2,0,2,0,0,0,0,0,3,14,15,46,0,0,3,1,2,2,1,2,2,3,16,70,130.1761895
3,70,138,2,1,1,0,1,1,1,1,1,4,5,8,9,2,2,0,0,3,2,0,1,3,1,0,1,0,0,0,0,0,4,5,8,9,0,0,3,3,1,2,1,2,2,3,16,70,28.24823311
3,70,138,9,3,1,2,0,1,0,0,1,4,15,1,18,2,0,0,0,8,1,0,7,1,1,0,1,0,0,0,0,0,4,15,1,18,0,0,8,1,1,0,0,2,2,3,16,70,146.5241049
3,70,138,10,2,2,0,0,2,0,0,1,5,6,54,12,2,0,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,5,6,54,12,6,0,2,1,1,0,0,2,2,3,16,70,215.218122
3,70,138,5,3,3,0,0,9,0,4,1,5,7,41,12,2,4,8,0,1,1,0,1,1,1,0,1,0,0,0,0,0,5,7,41,12,8,0,1,1,1,4,4,2,2,3,16,70,33.55655523
3,70,138,9,2,2,0,0,2,0,0,1,5,17,40,12,2,0,1,0,3,4,0,1,3,1,0,1,0,0,0,0,0,5,17,40,12,1,0,3,3,1,0,0,2,2,3,16,70,146.5241049
3,70,138,10,2,2,0,0,2,0,0,1,6,13,45,12,2,0,1,1,20,1,0,1,1,1,0,1,0,1,0,0,0,6,13,45,12,1,1,20,1,1,0,0,2,2,3,16,70,215.218122
3,70,138,9,2,2,0,0,5,0,0,1,7,13,17,12,2,0,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,7,13,17,12,1,0,3,1,1,0,0,2,2,3,16,70,146.5241049
3,65,2851,10,2,1,1,0,1,0,99,1,2,20,30,14,9,9,0,0,1,1,0,7,2,10,0,10,0,0,0,0,0,2,20,30,14,0,0,1,2,10,1,1,2,1,3,13,65,268.9704806
3,65,2851,9,2,2,0,0,2,0,0,1,2,8,15,12,2,0,1,0,1,1,0,1,1,1,0,1,0,1,28,0,0,2,8,15,12,1,0,1,1,1,0,0,2,1,3,13,65,181.6700749
3,48,85,9,1,1,0,0,1,0,0,1,6,8,10,42,2,0,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,6,8,10,42,0,0,1,2,1,0,0,2,1,3,12,48,427.41721
3,48,91,10,1,1,0,0,1,0,0,1,1,5,50,42,2,0,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,1,5,50,42,0,0,1,2,1,0,0,2,1,3,12,48,540.7936367
3,70,46,8,2,2,0,0,3,0,1,1,4,16,0,12,2,2,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,4,16,0,12,1,0,1,1,1,2,1,2,2,3,16,70,130.1761895
3,70,46,9,1,1,0,0,1,0,0,1,5,4,30,11,2,0,0,0,1,1,0,1,2,1,0,1,0,1,0,0,0,5,4,30,11,0,0,1,2,1,0,0,2,2,3,16,70,146.5241049
3,70,136,10,2,2,0,0,3,0,0,1,4,18,37,12,2,0,6,0,2,2,0,1,3,1,0,1,0,0,0,0,0,4,18,37,12,6,0,2,3,1,0,0,2,2,3,16,70,215.218122
3,70,138,2,1,1,0,1,1,1,1,1,5,18,31,8,2,3,0,0,3,2,0,1,3,1,0,1,0,0,0,0,0,5,18,31,8,0,0,3,3,1,3,1,2,2,3,16,70,28.24823311
3,70,136,9,2,2,0,0,3,0,0,1,6,18,0,12,2,0,1,0,3,3,0,1,3,1,0,1,0,0,0,0,0,6,18,0,12,1,0,3,3,1,0,0,2,2,3,16,70,146.5241049
3,70,138,10,2,2,0,0,2,0,0,1,6,15,20,12,2,0,2,0,2,3,0,1,5,1,0,1,0,0,0,0,0,6,15,20,12,2,0,2,5,1,0,0,2,2,3,16,70,215.218122
3,70,46,10,1,1,0,0,1,0,0,1,2,10,20,34,9,0,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,2,10,20,34,0,0,1,1,1,0,0,2,2,3,16,70,215.218122
3,65,2851,6,2,2,0,0,2,0,1,1,2,14,27,12,9,1,7,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,14,27,12,7,0,1,1,1,2,2,2,1,3,13,65,54.08640253
3,65,2851,3,2,2,0,0,2,0,1,1,2,3,2,12,2,1,6,0,3,3,0,2,3,1,0,1,0,0,20,0,0,2,3,2,12,6,0,3,3,1,1,1,2,1,3,13,65,26.73775632
3,65,2851,4,4,3,1,0,3,1,2,1,3,11,37,14,2,3,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,3,11,37,14,0,0,1,1,1,3,2,2,1,3,13,65,14.87303575
3,65,2851,6,2,2,0,0,2,0,2,1,4,20,45,26,2,1,0,1,3,98,0,4,3,2,0,2,0,1,0,0,0,4,20,45,26,0,1,3,3,2,1,2,2,1,3,13,65,54.08640253
3,65,2851,2,1,1,0,1,1,1,1,1,4,18,34,8,9,4,0,8,3,2,0,1,3,2,0,2,0,0,0,0,0,4,18,34,8,0,0,3,3,2,4,2,2,1,3,13,65,24.69492139
3,65,2851,8,2,2,0,0,2,0,1,1,4,10,10,12,2,1,6,0,3,3,0,1,1,1,0,1,0,0,0,0,0,4,10,10,12,6,0,3,1,1,1,1,2,1,3,13,65,139.8363995
3,48,91,5,1,1,0,0,2,0,1,1,1,9,50,39,2,3,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,1,9,50,39,0,0,1,1,1,3,1,2,1,3,12,48,31.45521034
3,65,2851,10,2,2,0,0,3,0,0,1,5,15,30,12,2,0,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,5,15,30,12,6,0,2,1,1,0,0,2,1,3,13,65,268.9704806
3,65,2851,9,1,1,0,0,1,0,0,1,6,2,49,24,2,0,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,6,2,49,24,0,0,1,2,1,0,0,2,1,3,13,65,181.6700749
3,65,2851,5,2,2,0,0,2,0,1,1,6,9,0,12,2,3,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,6,9,0,12,1,0,3,1,1,3,1,2,1,3,13,65,26.42312101
3,65,2851,6,2,2,0,0,2,0,1,1,7,1,20,12,9,1,7,0,1,1,0,1,3,1,0,1,0,0,0,0,0,7,1,20,12,7,0,1,3,1,2,2,2,1,3,13,65,54.08640253
3,82,2168,9,2,2,0,0,2,0,0,1,6,7,35,12,2,0,6,0,2,98,0,1,1,10,0,10,0,0,0,0,0,6,7,35,12,6,0,2,1,10,0,0,2,2,3,19,82,131.5610191
3,82,2168,3,1,1,0,0,1,0,1,1,5,16,20,1,2,2,0,0,2,2,0,1,1,1,0,1,0,0,0,0,0,5,16,20,1,0,0,2,1,1,2,1,2,2,3,19,82,24.28701499
3,82,2168,10,2,1,1,0,1,0,99,1,6,10,29,14,2,9,0,0,1,1,0,7,1,98,0,98,0,0,0,0,0,6,10,29,14,0,0,1,1,1,1,1,2,2,3,19,82,188.6420603
3,40,3076,5,2,2,0,0,3,0,2,1,4,12,55,12,2,3,1,0,1,1,0,1,1,1,0,1,0,0,21,0,0,4,12,55,12,1,0,1,1,1,3,2,2,1,3,15,40,50.47026118
3,40,3076,10,2,2,0,0,2,0,0,1,4,15,14,12,2,0,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,4,15,14,12,6,0,2,1,1,0,0,2,1,3,15,40,438.9142584
3,40,3076,9,1,1,0,0,1,0,0,1,4,21,52,42,2,0,0,0,1,1,0,3,2,4,0,4,0,0,0,0,0,4,21,52,42,0,0,1,2,4,0,0,2,1,3,15,40,309.6236962
3,40,3076,3,1,1,0,0,1,0,1,1,2,11,47,99,2,1,0,0,3,2,0,4,1,1,0,1,0,0,0,0,0,2,11,47,32,0,0,3,1,1,1,1,2,1,3,15,40,49.48225665
3,40,3076,8,2,2,0,0,2,0,2,1,2,13,42,12,2,1,6,0,2,3,0,1,1,1,0,1,0,0,0,0,0,2,13,42,12,6,0,2,1,1,1,2,2,1,3,15,40,287.2591012
3,40,3076,10,1,1,0,0,1,0,0,1,2,14,45,35,2,0,0,0,1,1,0,3,1,1,0,1,0,1,0,0,0,2,14,45,35,0,0,1,1,1,0,0,2,1,3,15,40,438.9142584
3,40,3076,7,2,2,0,0,2,0,0,1,3,19,10,12,2,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,0,3,19,10,12,1,0,1,2,1,0,0,2,1,3,15,40,322.7538975
3,40,3076,6,2,2,0,0,2,0,2,1,4,20,39,12,2,1,6,0,2,2,0,1,2,1,0,1,0,0,99,99,99,4,20,39,12,6,0,2,2,1,1,2,2,1,3,15,40,124.2318535
3,40,3076,10,1,1,0,0,1,0,0,1,1,5,0,38,1,0,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,1,5,0,38,0,0,1,2,1,0,0,1,1,3,15,40,438.9142584
3,40,3076,8,2,2,0,0,2,0,2,1,6,15,48,12,2,1,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,6,15,48,12,6,0,2,1,1,1,2,2,1,3,15,40,287.2591012
3,40,3076,9,2,2,0,0,2,0,0,2,4,8,19,12,2,0,1,0,1,1,0,1,1,2,0,2,0,0,0,0,0,4,8,19,12,1,0,1,1,2,0,0,2,1,3,15,40,309.6236962
3,40,3076,2,1,1,0,1,1,1,1,2,6,16,8,8,2,1,0,0,3,2,0,1,1,1,0,1,0,0,0,0,0,6,16,8,8,0,0,3,1,1,1,1,2,1,3,15,40,46.04283422
3,40,3076,10,1,1,0,0,1,0,0,2,7,2,40,42,9,0,0,1,19,1,0,4,3,1,0,1,0,0,0,0,0,7,2,40,42,0,1,19,3,1,0,0,2,1,3,15,40,438.9142584
3,40,3077,5,2,2,0,0,4,0,1,1,6,17,9,12,9,3,7,0,1,1,0,1,5,1,0,1,0,1,0,0,0,6,17,9,12,7,0,1,5,1,3,1,2,1,3,15,40,50.47026118
3,40,3077,7,3,2,1,0,2,1,1,1,6,12,45,12,2,1,6,1,18,1,0,1,1,4,0,4,0,1,0,0,0,6,12,45,12,6,1,18,1,4,1,1,2,1,3,15,40,322.7538975
3,40,3077,10,2,2,0,0,2,0,0,1,6,18,20,12,2,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,0,6,18,20,12,1,0,1,2,1,0,0,2,1,3,15,40,438.9142584
3,40,3069,5,1,1,0,0,1,0,1,1,1,23,40,42,1,3,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,1,23,40,42,0,0,1,2,1,3,1,1,1,3,15,40,50.47026118
3,40,3069,10,1,1,0,0,1,0,0,2,5,20,50,34,1,0,0,0,3,3,0,4,2,2,0,2,0,0,0,0,0,5,20,50,34,0,0,3,2,2,0,0,1,1,3,15,40,438.9142584
3,40,3073,7,2,2,0,0,3,0,0,1,6,13,45,12,9,0,6,0,1,1,0,1,1,4,0,4,0,1,0,0,0,6,13,45,12,6,0,1,1,4,0,0,2,1,3,15,40,322.7538975
3,40,3073,5,2,2,0,0,2,0,1,2,5,6,14,12,9,3,6,0,1,1,0,1,4,2,0,2,0,1,0,0,0,5,6,14,12,6,0,1,4,2,3,1,1,1,3,15,40,50.47026118
3,70,46,7,2,2,0,0,1,0,0,1,5,2,40,12,2,0,6,0,2,2,0,1,2,1,0,1,0,0,0,0,0,5,2,40,12,6,0,2,2,1,0,0,2,2,3,16,70,129.8270826
3,70,46,10,2,2,0,0,3,0,0,1,1,11,30,54,2,0,11,0,1,1,0,1,1,10,0,10,0,1,14,0,0,1,11,30,54,11,0,1,1,10,0,0,2,2,3,16,70,215.218122
3,70,46,6,2,2,0,0,4,0,1,2,7,10,45,12,2,1,7,0,1,1,0,1,1,1,0,1,0,1,0,0,0,7,10,45,12,7,0,1,1,1,1,1,2,2,3,16,70,51.57365489
3,70,46,5,2,2,0,0,3,0,3,2,3,4,50,12,1,4,6,0,2,3,0,1,2,10,0,10,0,0,0,0,0,3,4,50,12,6,0,2,2,10,4,3,1,2,3,16,70,33.55655523
3,70,46,5,1,1,0,0,1,0,1,2,4,19,55,34,2,3,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,4,19,55,34,0,0,1,2,1,3,1,2,2,3,16,70,29.89522138
3,70,46,7,2,2,0,0,2,0,0,2,4,20,22,12,9,0,7,0,1,1,1,1,2,1,0,1,0,1,3,0,0,4,20,22,12,7,0,1,2,1,0,0,2,2,3,16,70,129.8270826
3,70,46,10,2,2,0,0,3,0,0,2,6,6,50,12,2,0,1,0,8,1,0,1,1,1,0,1,0,0,0,0,0,6,6,50,12,1,0,8,1,1,0,0,2,2,3,16,70,215.218122
3,70,46,9,2,2,0,0,2,0,0,2,3,8,10,12,2,0,1,1,20,1,1,1,1,10,0,10,0,1,0,0,0,3,8,10,12,1,1,20,1,10,0,0,2,2,3,16,70,146.5241049
3,70,138,9,3,3,0,0,5,0,0,1,1,16,12,12,2,0,6,0,2,3,0,1,1,1,0,1,0,0,0,0,0,1,16,12,12,6,0,2,1,1,0,0,2,2,3,16,70,146.5241049
3,70,138,8,2,2,0,0,5,0,2,1,1,18,33,12,2,2,6,0,2,3,0,1,3,1,0,1,0,0,0,0,0,1,18,33,12,6,0,2,3,1,2,2,2,2,3,16,70,130.1761895
3,70,137,9,2,2,0,0,2,0,0,2,6,16,18,12,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,6,16,18,12,1,0,1,1,1,0,0,2,2,3,16,70,146.5241049
3,70,137,2,1,1,0,1,1,1,1,2,6,18,50,8,2,2,0,0,1,1,0,1,3,1,0,1,0,0,0,0,0,6,18,50,8,0,0,1,3,1,2,1,2,2,3,16,70,28.24823311
3,70,137,10,2,1,1,0,1,0,0,2,1,3,34,14,2,0,0,0,1,1,0,7,3,1,0,1,0,0,0,0,0,1,3,34,14,0,0,1,3,1,0,0,2,2,3,16,70,215.218122
3,70,138,3,2,2,0,0,4,0,1,2,2,11,30,1,2,1,0,0,1,1,0,1,1,10,0,10,0,0,28,0,0,2,11,30,1,0,0,1,1,10,1,1,2,2,3,16,70,29.72076176
3,70,138,9,3,3,0,0,3,0,0,2,2,16,45,12,9,0,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,2,16,45,12,1,0,3,1,1,0,0,2,2,3,16,70,146.5241049
3,70,138,6,3,3,0,0,7,0,4,2,2,18,44,12,2,1,1,0,8,1,0,1,3,1,0,1,0,0,28,0,0,2,18,44,12,1,0,8,3,1,1,4,2,2,3,16,70,51.57365489
3,70,138,7,2,2,0,0,2,0,0,2,3,8,41,12,2,0,7,0,2,2,0,1,1,10,0,10,0,0,0,0,0,3,8,41,12,7,0,2,1,10,0,0,2,2,3,16,70,129.8270826
3,70,138,8,2,2,0,0,2,0,1,2,3,8,30,12,2,1,6,0,2,3,0,1,1,1,0,1,0,0,0,0,0,3,8,30,12,6,0,2,1,1,1,1,2,2,3,16,70,130.1761895
3,70,138,6,2,2,0,0,2,0,2,2,3,12,5,12,2,2,1,0,1,1,0,1,1,10,0,10,0,0,28,0,0,3,12,5,12,1,0,1,1,10,2,2,2,2,3,16,70,51.57365489
3,70,138,9,2,2,0,0,2,0,0,2,3,13,0,12,2,0,1,0,3,3,0,1,1,1,0,1,0,0,0,0,0,3,13,0,12,1,0,3,1,1,0,0,2,2,3,16,70,146.5241049
3,70,138,10,2,2,0,0,2,0,0,2,3,14,33,12,2,0,1,0,3,2,0,1,1,10,0,10,0,0,0,0,0,3,14,33,12,1,0,3,1,10,0,0,2,2,3,16,70,215.218122
3,70,138,10,2,2,0,0,4,0,0,2,4,12,3,12,2,0,6,0,2,98,0,1,1,1,0,1,0,0,0,0,0,4,12,3,12,6,0,2,1,1,0,0,2,2,3,16,70,215.218122
3,70,138,9,2,2,0,0,4,0,0,2,4,19,46,12,2,0,1,0,3,2,0,1,3,1,0,1,0,0,0,0,0,4,19,46,12,1,0,3,3,1,0,0,2,2,3,16,70,146.5241049
3,70,138,4,2,2,0,0,3,0,2,2,4,21,0,12,2,3,8,0,1,1,0,1,2,1,0,1,0,0,0,0,0,4,21,0,12,8,0,1,2,1,3,2,2,2,3,16,70,30.77149577
3,70,138,8,2,2,0,0,5,0,2,2,5,7,18,12,2,1,6,0,2,2,0,1,1,1,0,1,0,0,0,0,0,5,7,18,12,6,0,2,1,1,1,2,2,2,3,16,70,130.1761895
3,70,138,10,2,2,0,0,3,0,0,2,5,19,15,12,2,0,1,0,1,1,0,1,3,10,0,10,0,1,0,0,0,5,19,15,12,1,0,1,3,10,0,0,2,2,3,16,70,215.218122
3,70,138,9,2,2,0,0,2,0,0,2,6,12,30,12,2,0,9,0,1,1,0,1,1,1,0,1,0,0,0,0,0,6,12,30,12,9,0,1,1,1,0,0,2,2,3,16,70,146.5241049
3,48,85,10,1,1,0,0,3,0,0,2,2,12,10,38,2,0,0,0,1,1,0,5,1,10,0,10,0,0,0,0,0,2,12,10,38,0,0,1,1,10,0,0,2,1,3,12,48,540.7936367
3,48,91,6,4,4,0,0,5,0,1,1,1,14,10,12,2,2,1,0,3,2,0,1,1,10,0,10,0,0,0,0,0,1,14,10,12,1,0,3,1,10,2,1,2,1,3,12,48,157.2866889
3,48,85,5,4,2,2,0,5,0,5,1,1,20,15,12,1,3,6,0,2,2,0,1,2,1,0,1,0,0,14,0,0,1,20,15,12,6,0,2,2,1,3,5,1,1,3,12,48,31.45521034
3,48,91,8,1,1,0,0,1,0,1,2,5,11,25,23,1,1,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,5,11,25,23,0,0,1,1,1,1,1,1,1,3,12,48,326.4319611
3,48,85,5,1,1,0,0,1,0,1,2,6,1,15,53,1,3,0,0,1,1,0,4,2,1,0,1,0,0,0,0,0,6,1,15,53,0,0,1,2,1,3,1,1,1,3,12,48,31.45521034
3,48,91,5,2,2,0,0,2,0,1,2,3,16,45,12,2,3,1,0,3,98,0,1,1,10,0,10,0,0,0,0,0,3,16,45,12,1,0,3,1,10,3,1,2,1,3,12,48,31.45521034
3,48,91,8,2,2,0,0,3,0,1,2,7,14,35,12,2,1,1,0,3,2,0,1,1,1,0,1,0,0,0,0,0,7,14,35,12,1,0,3,1,1,1,1,2,1,3,12,48,326.4319611
3,48,85,5,1,1,0,0,1,0,1,2,2,12,0,42,2,3,0,0,1,1,0,5,1,10,0,10,0,1,0,0,0,2,12,0,42,0,0,1,1,10,3,1,2,1,3,12,48,31.45521034
3,48,91,9,2,2,0,0,4,0,0,2,2,11,10,12,2,0,7,0,1,1,0,1,1,10,0,10,0,0,0,0,0,2,11,10,12,7,0,1,1,10,0,0,2,1,3,12,48,427.41721
3,48,91,10,2,2,0,0,5,0,0,2,3,13,20,12,2,0,6,0,2,2,0,1,1,10,0,10,0,0,0,0,0,3,13,20,12,6,0,2,1,10,0,0,2,1,3,12,48,540.7936367
3,48,91,7,2,2,0,0,3,0,0,2,2,11,55,12,2,0,1,0,3,2,0,1,1,10,0,10,0,0,0,0,0,2,11,55,12,1,0,3,1,10,0,0,2,1,3,12,48,341.5311841
3,48,85,10,1,1,0,0,1,0,0,2,3,7,44,34,2,0,0,0,1,1,0,4,1,4,0,4,0,1,0,0,0,3,7,44,34,0,0,1,1,4,0,0,2,1,3,12,48,540.7936367
3,70,47,5,1,1,0,0,1,0,1,2,1,10,15,42,2,3,0,0,1,1,0,4,1,1,0,1,0,0,0,0,0,1,10,15,42,0,0,1,1,1,3,1,2,2,3,16,70,29.89522138
3,70,47,8,2,2,0,0,5,0,3,2,4,12,30,12,2,1,6,0,2,3,0,1,1,1,0,1,0,0,0,0,0,4,12,30,12,6,0,2,1,1,1,3,2,2,3,16,70,130.1761895
3,70,46,5,3,3,0,0,6,0,6,2,1,20,50,12,1,3,8,0,1,1,0,1,2,1,0,1,0,0,0,0,0,1,20,50,12,8,0,1,2,1,3,6,1,2,3,16,70,29.89522138
3,70,46,9,2,2,0,0,3,0,0,2,3,18,45,12,2,0,1,0,3,2,0,1,2,1,0,1,0,0,0,0,0,3,18,45,12,1,0,3,2,1,0,0,2,2,3,16,70,146.5241049
3,70,46,7,2,2,0,0,6,0,0,2,2,14,15,12,2,0,1,0,1,1,0,1,1,10,0,10,0,1,0,0,0,2,14,15,12,1,0,1,1,10,0,0,2,2,3,16,70,129.8270826
